Entry_ID,Domesticated,IRMS_d13C_Collagen,d15N_Collagen,Latitude_N,Longitude_E,General_Category_or_Family,C4_Plant,Sampled_Element,Cultural_Horizon,Species,Site_Description,Genus,Absolute_Chronology,General_Category_or_Family.1,Modern_Country,cronologia,%C,%N,C:N,peso_mg,pre-treatment,contexto,method
1343,yes,-22.95,,34.555076,36.518235,Fabaceae,no,Charred grain,,culinaris,Settlement,Lens,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Fabaceae,Syria,,,,,,,,
1344,yes,-22.29,,34.555076,36.518235,Fabaceae,no,Charred grain,,sativum,Settlement,Pisum,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Fabaceae,Syria,,,,,,,,
1345,yes,-23.07,,34.555076,36.518235,Fabaceae,no,Charred grain,,ervilia,Settlement,Vicia,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Fabaceae,Syria,,,,,,,,
1346,yes,-24.82,,34.555076,36.518235,Fabaceae,no,Charred grain,,ervilia,Settlement,Vicia,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Fabaceae,Syria,,,,,,,,
1347,yes,-27.4,,35.798885,36.798413,Fabaceae,no,Seed,Early Bronze Age ; Middle Bronze Age,,Settlement,Vicia ,2500 - 2000 BCE ; 2000 - 1500 BCE,Fabaceae,Syria,,,,,,,,
1348,yes,-25.6,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,sp.,Settlement,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1349,yes,-26.9,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,,Settlement,Triticum/Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1350,yes,-23.5,,35.798885,36.798413,Oleaceae,no,Stone,Early Bronze Age ; Middle Bronze Age,,Settlement,Olea,2500 - 2000 BCE ; 2000 - 1500 BCE,Oleaceae,Syria,,,,,,,,
1351,yes,-23.5,,35.798885,36.798413,Oleaceae,no,Stone,Early Bronze Age ; Middle Bronze Age,,Settlement,Olea,2500 - 2000 BCE ; 2000 - 1500 BCE,Oleaceae,Syria,,,,,,,,
1352,yes,-21.0,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,sp.,Settlement,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1354,yes,-27.8,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,sp.,Settlement,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1355,yes,-24.9,,35.798885,36.798413,Oleaceae,no,Wood,Early Bronze Age ; Middle Bronze Age,,Settlement,Olea,2500 - 2000 BCE ; 2000 - 1500 BCE,Oleaceae,Syria,,,,,,,,
1356,yes,-24.7,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,aestivum/compactum,Settlement,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1357,yes,-27.0,,35.798885,36.798413,Rosaceae,no,Wood,Early Bronze Age ; Middle Bronze Age,,Settlement,,2500 - 2000 BCE ; 2000 - 1500 BCE,Rosaceae,Syria,,,,,,,,
1358,yes,-25.4,,35.798885,36.798413,Rosaceae,no,Wood,Early Bronze Age ; Middle Bronze Age,,Settlement,,2500 - 2000 BCE ; 2000 - 1500 BCE,Rosaceae,Syria,,,,,,,,
1360,yes,-18.5,,35.798885,36.798413,Fabaceae ; Poaceae,no,Humid acids,Early Bronze Age ; Middle Bronze Age,,Settlement,Vicia ; Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE,Fabaceae ; Poaceae,Syria,,,,,,,,
1361,yes,-22.1,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,aestivum/compactum,Settlement,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1362,yes,-24.6,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,sp.,Settlement,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1364,yes,-22.2,,35.798885,36.798413,Fabaceae,no,Seed,Early Bronze Age ; Middle Bronze Age,,Settlement,,2500 - 2000 BCE ; 2000 - 1500 BCE,Fabaceae,Syria,,,,,,,,
1365,yes,-22.8,,35.798885,36.798413,Fabaceae,no,Seed,Early Bronze Age ; Middle Bronze Age,,Settlement,,2500 - 2000 BCE ; 2000 - 1500 BCE,Fabaceae,Syria,,,,,,,,
1366,yes,-25.9,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,sp.,Settlement,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1367,yes,-23.1,,35.798885,36.798413,Rosaceae,no,Wood,Early Bronze Age ; Middle Bronze Age,,Settlement,,2500 - 2000 BCE ; 2000 - 1500 BCE,Rosaceae,Syria,,,,,,,,
1368,yes,-24.6,,35.798885,36.798413,Oleaceae,no,Stone,Early Bronze Age ; Middle Bronze Age,,Settlement,Olea,2500 - 2000 BCE ; 2000 - 1500 BCE,Oleaceae,Syria,,,,,,,,
1369,yes,-26.8,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,sp.,Settlement,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1370,yes,-23.8,,35.798885,36.798413,Poaceae,no,Caryopsis,Early Bronze Age ; Middle Bronze Age,sp.,Settlement,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1371,yes,-23.45,-0.06,35.083333,38.916667,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1372,yes,-23.7,-0.5,35.272222,38.85,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1373,yes,-23.96,-0.81,32.625,36.225,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1374,yes,-23.54,-0.14,33.216667,36.416667,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1375,yes,-23.78,0.09,34.601389,37.101944,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1376,yes,-24.25,0.21,35.9475,39.036111,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1377,yes,-22.39,-0.84,36.400556,39.279167,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1378,yes,-24.59,0.13,36.683333,39.933333,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1379,yes,-25.37,2.17,36.841667,40.072222,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1380,yes,-24.03,2.04,36.372222,37.530278,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1381,yes,-24.63,1.1,34.735833,36.716667,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1382,yes,-26.66,0.06,35.683333,35.833333,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1383,yes,-23.55,-0.29,35.033333,35.9,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1384,yes,-23.41,-0.03,35.031944,35.913889,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1385,yes,-23.52,0.37,35.580556,35.816667,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1386,yes,-26.5,1.23,33.654167,36.836111,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1387,yes,-26.28,4.48,34.569444,38.356111,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1388,yes,-25.53,-1.3,35.1,38.9,Poaceae,no,Seed,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1389,yes,-26.69,-1.79,35.294444,36.791667,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1390,yes,-25.19,0.13,35.625,38.755556,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1391,yes,-24.55,-0.48,32.822222,36.687222,Poaceae,no,Seed,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1392,yes,-23.2,-0.3,35.083333,38.916667,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1393,yes,-23.3,-0.2,35.272222,38.85,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1394,yes,-23.4,-0.6,32.625,36.225,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1395,yes,-23.7,-0.1,33.216667,36.416667,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1396,yes,-24.1,2.03,34.601389,37.101944,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1397,yes,-24.1,0.03,35.9475,39.036111,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1398,yes,-22.7,-0.1,36.400556,39.279167,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1399,yes,-24.5,2.01,36.683333,39.933333,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1400,yes,-24.7,1.02,36.841667,40.072222,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1401,yes,-24.6,2.05,36.372222,37.530278,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1402,yes,-24.8,2.01,34.735833,36.716667,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1403,yes,-26.2,1.02,35.683333,35.833333,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1404,yes,-23.5,-0.1,35.033333,35.9,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1405,yes,-23.2,0.09,35.031944,35.913889,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1406,yes,-23.5,0.07,35.580556,35.816667,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1407,yes,-26.6,1.07,33.654167,36.836111,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1408,yes,-25.7,3.06,34.569444,38.356111,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1409,yes,-26.0,-1.4,35.1,38.9,Poaceae,no,Charred grain,,vulgare,,Hordeum,,Poaceae,Syria,,,,,,,,
1410,yes,-26.7,-1.7,35.294444,36.791667,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1411,yes,-26.4,0.08,35.625,38.755556,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1412,yes,-24.3,-1.8,32.822222,36.687222,Poaceae,no,Charred grain,,distichon,,Hordeum,,Poaceae,Syria,,,,,,,,
1413,yes,-21.71,8.0,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1414,yes,-22.8,5.17,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1415,yes,-22.97,6.66,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1416,yes,-22.66,6.37,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1417,yes,-23.12,4.57,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1418,yes,-23.33,3.15,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1419,yes,-21.93,5.95,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1420,yes,-22.99,3.34,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1421,yes,-22.7,4.41,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1422,yes,-22.64,4.89,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1423,yes,-23.04,4.58,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1424,yes,-22.93,4.5,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1425,yes,-22.95,3.44,35.798885,36.798413,Poaceae,no,Charred grain,Middle Bronze Age,vulgare,Silo,Hordeum,2500 - 2000 BCE ; 2000 - 1500 BCE,Poaceae,Syria,,,,,,,,
1428,yes,-22.86,,38.597738,-0.907053,Poaceae,no,Seed,,aestivum/durum,Settlement,Triticum,2000 - 1500 BCE,Poaceae,Spain,,,,,,,,
1429,yes,-23.12,,38.597738,-0.907053,Poaceae,no,Seed,,vulgare,Settlement,Hordeum,2000 - 1500 BCE,Poaceae,Spain,,,,,,,,
1431,yes,-23.02,,38.597738,-0.907053,Oleaceae,no,Seed,,europaea,Settlement,Olea ,2000 - 1500 BCE,Oleaceae,Spain,,,,,,,,
1436,yes,-24.47,,38.597738,-0.907053,Poaceae,no,Seed,,vulgare var. distichum,,Hordeum,,Poaceae,Spain,,,,,,,,
1437,yes,-25.8,,38.597738,-0.907053,Poaceae,no,Seed,,vulgare var. distichum,,Hordeum,,Poaceae,Spain,,,,,,,,
1438,yes,-22.42,,38.597738,-0.907053,Poaceae,no,Seed,,sp.,,Tritcum ,,Poaceae,Spain,,,,,,,,
1439,yes,-22.07,,38.597738,-0.907053,Poaceae,no,Seed,,vulgare var. distichum,,Hordeum,,Poaceae,Spain,,,,,,,,
1440,yes,-21.47,,38.597738,-0.907053,Poaceae,no,Seed,,vulgare var. hexastichum,,Hordeum,,Poaceae,Spain,,,,,,,,
1571,yes,-27.1,,30.876027,35.00152,Fabacee,no,,,siliqua,,Ceratonia,,Fabacee,Israel,,,,,,,,
1572,yes,-26.5,,30.876027,35.00152,Pinaceae,no,,,halepensis,,Pinus,,Pinaceae,Israel,,,,,,,,
1573,yes,-26.8,,30.876027,35.00152,Rhamnaceae,no,,,palaestinus,,Rhamnus,,Rhamnaceae,Israel,,,,,,,,
1574,yes,-25.3,,30.876027,35.00152,Cupressaceae,no,,,phoenica,,Juniperus,,Cupressaceae,Israel,,,,,,,,
1575,yes,-25.5,,30.876027,35.00152,Moraceae,no,,,carica,,Ficus,,Moraceae,Israel,,,,,,,,
1576,yes,-28.6,,30.876027,35.00152,Anacardiaceae,no,,,saportae,,Pistacia,,Anacardiaceae,Israel,,,,,,,,
1577,yes,-28.5,,30.876027,35.00152,Fabacee,no,,,siliqua,,Ceratonia,,Fabacee,Israel,,,,,,,,
1578,yes,-29.4,,30.876027,35.00152,Cupressaceae,no,,,sempervirens,,Cupressus,,Cupressaceae,Israel,,,,,,,,
1581,yes,-26.9,,30.876027,35.00152,Fabacee,no,,,tortilis,,Acacia,,Fabacee,Israel,,,,,,,,
1582,yes,-29.9,,30.876027,35.00152,Capparaceae ,no,,,ovata,,Capparis,,Capparaceae ,Israel,,,,,,,,
1583,yes,-28.5,,30.876027,35.00152,Liliaceae,no,,,aphyllus,,Asparagus,,Liliaceae,Israel,,,,,,,,
1595,yes,-27.5,,30.876027,35.00152,Compositae,no,,,hispanica,,Carlina,,Compositae,Israel,,,,,,,,
1596,yes,-27.2,,30.876027,35.00152,Compositae,no,,,racemosa,,Carlina,,Compositae,Israel,,,,,,,,
1603,yes,-27.7,,30.876027,35.00152,Caryophyllaceae,no,,,cyri,,Dianthus,,Caryophyllaceae,Israel,,,,,,,,
1606,yes,-28.2,,30.876027,35.00152,Rosaceae,no,,,microcarpa,,Cerasus,,Rosaceae,Israel,,,,,,,,
1608,yes,-32.2,,30.876027,35.00152,Fabacee,no,,,siliqua ithaburensis,,Ceratonia,,Fabacee,Israel,,,,,,,,
1609,yes,-28.2,,30.876027,35.00152,Fagaceae,no,,,,,Quercus,,Fagaceae,Israel,,,,,,,,
1610,yes,-28.0,,30.876027,35.00152,Fagaceae,no,,,boissieri,,Quercus,,Fagaceae,Israel,,,,,,,,
1627,yes,-23.5,4.0,34.990897,32.905029,Poaceae,no,,PPNB,vulgare,Site,Hordeum,8000 - 7500 BCE ; 7500 - 7000 BCE,Poaceae,Cyprus,,,,,,,,
1628,yes,-23.9,3.9,34.990897,32.905029,Poaceae,no,,PPNB,vulgare,Site,Hordeum,8000 - 7500 BCE ; 7500 - 7000 BCE,Poaceae,Cyprus,,,,,,,,
1629,yes,-23.7,4.6,34.990897,32.905029,Poaceae,no,,PPNB,vulgare,Site,Hordeum,8000 - 7500 BCE ; 7500 - 7000 BCE,Poaceae,Cyprus,,,,,,,,
1630,yes,-22.8,0.1,34.990897,32.905029,Poaceae,no,,PPNB,monococcum,Site,Triticum,8000 - 7500 BCE ; 7500 - 7000 BCE,Poaceae,Cyprus,,,,,,,,
1631,yes,-22.4,0.7,34.990897,32.905029,Poaceae,no,,PPNB,monococcum,Site,Triticum,8000 - 7500 BCE ; 7500 - 7000 BCE,Poaceae,Cyprus,,,,,,,,
1632,yes,-27.6,-1.5,34.990897,32.905029,Fabaceae,no,,PPNB,culinaris,Site,Lens,8000 - 7500 BCE ; 7500 - 7000 BCE,Fabaceae,Cyprus,,,,,,,,
1633,yes,-24.4,0.83,34.990897,32.905029,Fabaceae,no,,PPNB,culinaris,Site,Lens,8000 - 7500 BCE ; 7500 - 7000 BCE,Fabaceae,Cyprus,,,,,,,,
1634,yes,-23.8,-1.6,34.990897,32.905029,Fabaceae,no,,PPNB,culinaris,Site,Lens,8000 - 7500 BCE ; 7500 - 7000 BCE,Fabaceae,Cyprus,,,,,,,,
1635,yes,-21.77,,37.300833,-1.820833,Poaceae,no,Grain,,durum,Site,Triticum ,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1636,yes,-21.7,,37.300833,-1.820833,Poaceae,no,Grain,,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1637,yes,-23.26,,37.300833,-1.820833,Fabaceae,no,Grain,,faba minor,Site,Vicia ,4000 - 3500 BCE,Fabaceae,Spain,,,,,,,,
1638,yes,-20.61,,37.300833,-1.820833,Poaceae,no,Grain,,durum,Site,Triticum ,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1639,yes,-20.99,,37.300833,-1.820833,Poaceae,no,Grain,,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1640,yes,-22.63,,37.741944,-2.564444,Poaceae,no,Grain,,durum,Site,Triticum ,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1641,yes,-23.03,,37.741944,-2.564444,Poaceae,no,Grain,,vulgare,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1642,yes,-23.39,,37.741944,-2.564444,Poaceae,no,Grain,,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1643,yes,-22.5,,37.741944,-2.564444,Poaceae,no,Grain,,durum,Site,Triticum ,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1644,yes,-22.63,,37.741944,-2.564444,Poaceae,no,Grain,,vulgare,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1645,yes,-23.1,,37.741944,-2.564444,Poaceae,no,Grain,,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1646,yes,-23.02,,37.728333,-2.512778,Poaceae,no,Grain,Pre-Campaniform,durum,Site,Triticum ,4500 - 4000 BCE,Poaceae,Spain,,,,,,,,
1647,yes,-23.34,,37.728333,-2.512778,Poaceae,no,Grain,Pre-Campaniform,vulgare,Site,Hordeum,4500 - 4000 BCE,Poaceae,Spain,,,,,,,,
1648,yes,-23.23,,37.728333,-2.512778,Poaceae,no,Grain,Pre-Campaniform,vulgare nudum,Site,Hordeum,4500 - 4000 BCE,Poaceae,Spain,,,,,,,,
1649,yes,-24.7,,37.728333,-2.512778,Fabaceae,no,Grain,Pre-Campaniform,faba minor,Site,Vicia ,4500 - 4000 BCE,Fabaceae,Spain,,,,,,,,
1650,yes,-23.59,,37.728333,-2.512778,Poaceae,no,Grain,Campaniform,durum,Site,Triticum ,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1651,yes,-24.1,,37.728333,-2.512778,Poaceae,no,Grain,Campaniform,vulgare,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1652,yes,-22.73,,37.728333,-2.512778,Poaceae,no,Grain,Campaniform,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1653,yes,-25.01,,37.728333,-2.512778,Fabaceae,no,Grain,Campaniform,faba minor,Site,Vicia ,4000 - 3500 BCE,Fabaceae,Spain,,,,,,,,
1654,yes,-22.1,,37.728333,-2.512778,Poaceae,no,Grain,Pre-Campaniform ; Campaniform,durum,Site,Triticum ,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1655,yes,-22.28,,37.728333,-2.512778,Poaceae,no,Grain,Pre-Campaniform ; Campaniform,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1656,yes,-22.64,,37.728333,-2.512778,Poaceae,no,Grain,Pre-Campaniform ; Campaniform,durum,Site,Triticum ,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1657,yes,-24.12,,37.728333,-2.512778,Poaceae,no,Grain,Pre-Campaniform ; Campaniform,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1658,yes,-24.48,,37.728333,-2.512778,Fabaceae,no,Grain,Pre-Campaniform ; Campaniform,faba minor,Site,Vicia ,4000 - 3500 BCE,Fabaceae,Spain,,,,,,,,
1659,yes,-23.09,,37.728333,-2.512778,Poaceae,no,Grain,Pre-Campaniform ; Campaniform,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1660,yes,-23.35,,37.336667,-3.258333,Poaceae,no,Grain,,durum,Site,Triticum ,3500 - 3000 BCE,Poaceae,Spain,,,,,,,,
1661,yes,-24.09,,37.336667,-3.258333,Poaceae,no,Grain,,vulgare,Site,Hordeum,3500 - 3000 BCE,Poaceae,Spain,,,,,,,,
1662,yes,-22.26,,37.336667,-3.258333,Poaceae,no,Grain,,durum,Site,Triticum ,3500 - 3000 BCE,Poaceae,Spain,,,,,,,,
1663,yes,-23.05,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,durum,Site,Triticum ,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1664,yes,-23.49,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,vulgare,Site,Hordeum,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1665,yes,-22.17,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,vulgare nudum,Site,Hordeum,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1666,yes,-23.67,,36.965278,-4.528056,Fabaceae,no,Grain,Middle Neolithic ; Late Neolithic,faba minor,Site,Vicia ,6500 - 6000 BCE ; 6000 - 5500 BCE,Fabaceae,Spain,,,,,,,,
1667,yes,-21.5,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,durum,Site,Triticum ,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1668,yes,-22.96,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,vulgare,Site,Hordeum,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1669,yes,-23.43,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,durum,Site,Triticum ,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1670,yes,-23.67,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,vulgare nudum,Site,Hordeum,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1671,yes,-22.4,,36.965278,-4.528056,Fabaceae,no,Grain,Middle Neolithic ; Late Neolithic,faba minor,Site,Vicia ,6500 - 6000 BCE ; 6000 - 5500 BCE,Fabaceae,Spain,,,,,,,,
1672,yes,-23.13,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,durum,Site,Triticum ,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1673,yes,-22.47,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,vulgare nudum,Site,Hordeum,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1674,yes,-22.5,,36.965278,-4.528056,Poaceae,no,Grain,Middle Neolithic ; Late Neolithic,durum,Site,Triticum ,6500 - 6000 BCE ; 6000 - 5500 BCE,Poaceae,Spain,,,,,,,,
1675,yes,-22.24,,36.965278,-4.528056,Poaceae,no,Grain,Late Neolithic,durum,Site,Triticum ,5500 - 5000 BCE,Poaceae,Spain,,,,,,,,
1676,yes,-21.92,,37.559167,-2.421667,Poaceae,no,Grain,,durum,Site,Triticum ,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1677,yes,-21.53,,37.559167,-2.421667,Poaceae,no,Grain,,vulgare,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
1678,yes,-21.35,,37.559167,-2.421667,Poaceae,no,Grain,,vulgare nudum,Site,Hordeum,4000 - 3500 BCE,Poaceae,Spain,,,,,,,,
