Entry_ID,Archaeological_Site,IRMS_d13C_Collagen,d15N_Collagen,Latitude_N,Longitude_E,General_Category_or_Family,Sampled_Element,Cultural_Horizon,Species,Genus,Absolute_Chronology,Modern_Country,Mediterranean_Basin,Fecha_Min_BP_corr,Fecha_Max_BP_corr,Chronological_Period_corr,Chronological_Period_clean,Cereal
1953,Kouphovouno,-24.8,1.4,37.062972,22.420611,Fabaceae,,Late Neolithic,sativum,Pisum,6000 - 5500 BCE ;  5500 - 5000 BCE ; 5000 - 4500 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
1954,Kouphovouno,-23.4,1.2,37.062972,22.420611,Fabaceae,,Late Neolithic,sativum,Pisum,6000 - 5500 BCE ;  5500 - 5000 BCE ; 5000 - 4500 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
1955,Kouphovouno,-24.8,1.7,37.062972,22.420611,Fabaceae,,Late Neolithic,sativum,Pisum,6000 - 5500 BCE ;  5500 - 5000 BCE ; 5000 - 4500 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
1957,Kouphovouno,-22.6,1.7,37.062972,22.420611,Poaceae,,Late Neolithic,vulgare,Hordeum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
1958,Kouphovouno,-24.4,1.2,37.062972,22.420611,Poaceae,,Late Neolithic,monococcum,Triticum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
1959,Kouphovouno,-24.3,-0.4,37.062972,22.420611,Poaceae,,Late Neolithic,monococcum,Triticum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
1960,Kouphovouno,-23.5,0.3,37.062972,22.420611,Poaceae,,Late Neolithic,vulgare,Hordeum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
1962,Kouphovouno,-20.2,4.6,37.062972,22.420611,Poaceae,,Middle Neolithic,monococcum,Triticum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
1963,Kouphovouno,-22.9,-1.3,37.062972,22.420611,Poaceae,,Late Neolithic,monococcum,Triticum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
1964,Kouphovouno,-24.4,0.3,37.062972,22.420611,Poaceae,,Late Neolithic,vulgare,Hordeum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
1965,Kouphovouno,-25.1,-2.5,37.062972,22.420611,Fabaceae,,Late Neolithic,sativus,	Lathyrus,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
1966,Kouphovouno,-22.1,2.5,37.062972,22.420611,Poaceae,,Middle Neolithic,durum,Triticum ,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
1967,Kouphovouno,-24.6,-2.4,37.062972,22.420611,Poaceae,,Late Neolithic,vulgare,Hordeum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
1968,Kouphovouno,-23.9,-1.3,37.062972,22.420611,Poaceae,,Late Neolithic,monococcum,Triticum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
1969,Kouphovouno,-24.3,0.1,37.062972,22.420611,Poaceae,,Middle Neolithic,vulgare,Hordeum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
1970,Kouphovouno,-22.5,0.5,37.062972,22.420611,Poaceae,,Late Neolithic,monococcum,Triticum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
1972,Kouphovouno,-24.7,0.2,37.062972,22.420611,Poaceae,,Middle Neolithic,vulgare,Hordeum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
1974,Kouphovouno,-23.8,0.2,37.062972,22.420611,Poaceae,,Middle Neolithic,vulgare,Hordeum,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
1975,Kouphovouno,-21.7,1.6,37.062972,22.420611,Poaceae,,Middle Neolithic,durum,Triticum ,6000 - 5500 BCE ;  5500 - 5000 BCE,Greece,Central_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
1976,Makriyalos,-24.1,0.1,40.418397,22.591694,Poaceae,Grain,Larissa ; Dimini,dicoccum,Triticum ,5500 - 5000 BCE ; 5000 - 4500 BCE,Greece,Central_Med,7450.0,6950.0,Neolithic_Late,Late_Neolithic,wheat
1977,Makriyalos,-24.7,2.0,40.418397,22.591694,Poaceae,Grain,Larissa ; Dimini,dicoccum,Triticum ,5500 - 5000 BCE ; 5000 - 4500 BCE,Greece,Central_Med,7450.0,6950.0,Neolithic_Late,Late_Neolithic,wheat
1978,Makriyalos,-24.4,0.9,40.418397,22.591694,Poaceae,Grain,Larissa ; Dimini,dicoccum,Triticum ,5500 - 5000 BCE ; 5000 - 4500 BCE,Greece,Central_Med,7450.0,6950.0,Neolithic_Late,Late_Neolithic,wheat
1979,Makriyalos,-24.6,0.9,40.418397,22.591694,Poaceae,Grain,Larissa ; Dimini,dicoccum,Triticum ,5500 - 5000 BCE ; 5000 - 4500 BCE,Greece,Central_Med,7450.0,6950.0,Neolithic_Late,Late_Neolithic,wheat
1980,Makriyalos,-24.6,1.4,40.418397,22.591694,Poaceae,Grain,Larissa ; Dimini,dicoccum,Triticum ,5500 - 5000 BCE ; 5000 - 4500 BCE,Greece,Central_Med,7450.0,6950.0,Neolithic_Late,Late_Neolithic,wheat
2001,Halai,-23.73,2.0,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2002,Halai,-24.46,4.5,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2003,Halai,-23.51,3.9,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2004,Halai,-23.64,-0.6,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2005,Halai,-24.34,1.2,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2006,Halai,-25.99,1.8,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2007,Halai,-23.93,-0.6,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2008,Halai,-24.44,-0.3,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2009,Halai,-23.91,-1.2,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2010,Halai,-23.14,-0.3,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2011,Halai,-22.0,0.4,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2012,Halai,-23.91,-1.7,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2013,Halai,-25.02,-0.8,38.6582027,23.1895369,Poaceae,Charred Plant,,monococcum,Triticum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2014,Halai,-24.04,6.4,38.6582027,23.1895369,Poaceae,Charred Plant,,dicoccum,Triticum ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2015,Halai,-24.95,0.2,38.6582027,23.1895369,Poaceae,Charred Plant,,durum,Triticum ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2016,Halai,-24.01,2.5,38.6582027,23.1895369,Poaceae,Charred Plant,,durum,Triticum ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2017,Halai,-23.49,2.4,38.6582027,23.1895369,Poaceae,Charred Plant,,durum,Triticum ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2018,Halai,-23.61,2.2,38.6582027,23.1895369,Poaceae,Charred Plant,,durum,Triticum ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,wheat
2019,Halai,-24.44,2.3,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2020,Halai,-24.38,5.2,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2021,Halai,-24.1,3.5,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2022,Halai,-24.07,4.3,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2023,Halai,-24.2,3.3,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2024,Halai,-24.01,4.0,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2025,Halai,-23.78,4.1,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2026,Halai,-23.84,5.6,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2027,Halai,-24.09,3.9,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2028,Halai,-24.57,3.4,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2029,Halai,-24.27,4.7,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2030,Halai,-24.66,2.7,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2031,Halai,-23.03,3.2,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2032,Halai,-24.53,3.9,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2033,Halai,-24.37,3.6,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2034,Halai,-24.76,5.5,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2035,Halai,-24.4,3.0,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2036,Halai,-23.75,2.6,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2037,Halai,-24.72,5.6,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2038,Halai,-24.05,4.6,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2039,Halai,-24.58,0.4,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2040,Halai,-22.53,0.9,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2041,Halai,-23.43,-0.4,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2042,Halai,-22.01,0.2,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2043,Halai,-24.71,2.2,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2044,Halai,-24.93,2.6,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2045,Halai,-25.14,-1.1,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2046,Halai,-23.35,0.6,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2047,Halai,-26.06,0.7,38.6582027,23.1895369,Poaceae,Charred Plant,,vulgare,Hordeum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,barley
2048,Halai,-24.39,6.6,38.6582027,23.1895369,Poaceae,Charred Plant,,sativa,Avena ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2049,Halai,-24.98,7.0,38.6582027,23.1895369,Poaceae,Charred Plant,,sativa,Avena ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2050,Halai,-24.7,2.5,38.6582027,23.1895369,Poaceae,Charred Plant,,sativa,Avena ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2051,Halai,-24.74,2.9,38.6582027,23.1895369,Poaceae,Charred Plant,,sativa,Avena ,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2052,Halai,-22.84,0.8,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2053,Halai,-23.54,1.3,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2054,Halai,-24.03,1.7,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2055,Halai,-23.54,0.8,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2056,Halai,-23.64,0.1,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2057,Halai,-23.67,0.0,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2058,Halai,-22.79,0.6,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2059,Halai,-23.73,0.6,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2060,Halai,-23.46,1.4,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2061,Halai,-23.98,-2.4,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2062,Halai,-26.11,-2.2,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2063,Halai,-25.03,-1.5,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2064,Halai,-24.94,-3.4,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2065,Halai,-26.08,-3.1,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2066,Halai,-23.51,-2.2,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2067,Halai,-23.28,-3.1,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2068,Halai,-24.42,-2.4,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2069,Halai,-23.98,-2.9,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2070,Halai,-23.49,-2.5,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2071,Halai,-25.74,-2.4,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2072,Halai,-24.28,-3.0,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2073,Halai,-22.28,-2.6,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2074,Halai,-25.11,-3.5,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2075,Halai,-25.01,-2.9,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2076,Halai,-24.16,-2.6,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2077,Halai,-24.1,-2.4,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2078,Halai,-23.95,-3.3,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2079,Halai,-22.75,-2.8,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2080,Halai,-23.79,-3.3,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2081,Halai,-23.87,-3.0,38.6582027,23.1895369,Fabaceae,Charred Plant,,culinaris,Lens,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2082,Halai,-26.8,1.0,38.6582027,23.1895369,Fabaceae,Charred Plant,,sativum,Pisum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2083,Halai,-23.74,0.7,38.6582027,23.1895369,Fabaceae,Charred Plant,,sativum,Pisum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2084,Halai,-24.75,0.6,38.6582027,23.1895369,Fabaceae,Charred Plant,,sativum,Pisum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2085,Halai,-24.29,1.8,38.6582027,23.1895369,Fabaceae,Charred Plant,,sativum,Pisum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2086,Halai,-24.77,1.0,38.6582027,23.1895369,Fabaceae,Charred Plant,,sativum,Pisum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2087,Halai,-23.87,-2.7,38.6582027,23.1895369,Fabaceae,Charred Plant,,sativum,Pisum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
2088,Halai,-25.89,-3.1,38.6582027,23.1895369,Fabaceae,Charred Plant,,sativum,Pisum,6000 - 5500 BCE ; 5500 - 5000 BCE,Greece,Eastern_Med,7950.0,7450.0,Neolithic_Late,Late_Neolithic,other
